"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"100911_AcB-T48-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T48-1_POS"	"100911_AcB-T48-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T48-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T48-2_POS"	"100911_AcB-T48-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T48-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T48-3_POS"	"100911_AcB-T48-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T72-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T72-1_POS"	"100911_AcB-T72-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T72-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T72-2_POS"	"100911_AcB-T72-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_AcB-T72-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_AcB-T72-3_POS"	"100911_AcB-T72-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Blanc-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Blanc-1_POS"	"100911_Blanc-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Blanc-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Blanc-2_POS"	"100911_Blanc-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Blanc-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Blanc-3_POS"	"100911_Blanc-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Blanc-4_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Blanc-4_POS"	"100911_Blanc-4_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Blanc-5_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Blanc-5_POS"	"100911_Blanc-5_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Blanc-6_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Blanc-6_POS"	"100911_Blanc-6_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Blanc-7_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Blanc-7_POS"	"100911_Blanc-7_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Blanc-8_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Blanc-8_POS"	"100911_Blanc-8_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Blanc-9_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Blanc-9_POS"	"100911_Blanc-9_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T0-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T0-1_POS"	"100911_F-T0-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T0-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T0-2_POS"	"100911_F-T0-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T0-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T0-3_POS"	"100911_F-T0-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T12-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T12-1_POS"	"100911_F-T12-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T12-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T12-2_POS"	"100911_F-T12-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T12-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T12-3_POS"	"100911_F-T12-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T24-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T24-1_POS"	"100911_F-T24-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T24-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T24-2_POS"	"100911_F-T24-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T24-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T24-3_POS"	"100911_F-T24-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T48-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T48-1_POS"	"100911_F-T48-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T48-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T48-2_POS"	"100911_F-T48-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T48-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T48-3_POS"	"100911_F-T48-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T72-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T72-1_POS"	"100911_F-T72-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T72-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T72-2_POS"	"100911_F-T72-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_F-T72-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_F-T72-3_POS"	"100911_F-T72-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Pool-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Pool-1_POS"	"100911_Pool-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Pool1-2-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Pool1-2-1_POS"	"100911_Pool1-2-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Pool1-2-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Pool1-2-2_POS"	"100911_Pool1-2-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Pool1-2-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Pool1-2-3_POS"	"100911_Pool1-2-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Pool1-4-1_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Pool1-4-1_POS"	"100911_Pool1-4-1_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Pool1-4-2_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Pool1-4-2_POS"	"100911_Pool1-4-2_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"100911_Pool1-4-3_POS"	"Extraction"	"20 μl of urine in 80 μl of deionized water"	""	""	"Chromatography"	"Thermo Scientific Accela UHPLC System"	""	""	"Hypersil GOLD C18 (1.9 μm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	"Online prefilter (Interchim)"	""	""	""	""	""	""	"Mass spectrometry"	"positive"	"75-1000"	"Thermo Scientific LTQ Orbitrap Discovery"	""	""	"electrospray ionization"	"MS"	""	"orbitrap"	"MS"	""	"100911_Pool1-4-3_POS"	"100911_Pool1-4-3_POS.RAW"	"Data transformation"	""	""	"Metabolite identification"	""	"m_POS_impact_of_collection_conditions_on_the_urine_metabolome_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
