"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"	"Factor Value[Technical Replicate Number]"	"Term Source REF"	"Term Accession Number"
"Acetate_Propionate_Mat_Sample_11_A_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_11_A_2"	"Acetate_Propionate_Mat Sample_11_A_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_11_A_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_11_B_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_11_B_1"	"Acetate_Propionate_Mat Sample_11_B_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_11_B_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_11_B_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_11_B_2"	"Acetate_Propionate_Mat Sample_11_B_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_11_B_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_11_C_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_11_C_1"	"Acetate_Propionate_Mat Sample_11_C_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_11_C_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_11_C_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_11_C_2"	"Acetate_Propionate_Mat Sample_11_C_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_11_C_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_12_A_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_12_A_1"	"Acetate_Propionate_Mat Sample_12_A_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_12_A_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_12_A_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_12_A_2"	"Acetate_Propionate_Mat Sample_12_A_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_12_A_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_12_B_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_12_B_1"	"Acetate_Propionate_Mat Sample_12_B_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_12_B_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_12_B_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_12_B_2"	"Acetate_Propionate_Mat Sample_12_B_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_12_B_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_12_C_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_12_C_1"	"Acetate_Propionate_Mat Sample_12_C_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_12_C_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_12_C_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_12_C_2"	"Acetate_Propionate_Mat Sample_12_C_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_12_C_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_13_A_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_13_A_1"	"Acetate_Propionate_Mat Sample_13_A_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_13_A_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_13_A_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_13_A_2"	"Acetate_Propionate_Mat Sample_13_A_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_13_A_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_13_B_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_13_B_1"	"Acetate_Propionate_Mat Sample_13_B_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_13_B_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_13_B_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_13_B_2"	"Acetate_Propionate_Mat Sample_13_B_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_13_B_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_13_C_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_13_C_1"	"Acetate_Propionate_Mat Sample_13_C_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_13_C_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_13_C_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_13_C_2"	"Acetate_Propionate_Mat Sample_13_C_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_13_C_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_14_A_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_14_A_1"	"Acetate_Propionate_Mat Sample_14_A_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_14_A_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_14_A_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_14_A_2"	"Acetate_Propionate_Mat Sample_14_A_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_14_A_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_14_B_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_14_B_1"	"Acetate_Propionate_Mat Sample_14_B_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_14_B_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_14_B_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_14_B_2"	"Acetate_Propionate_Mat Sample_14_B_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_14_B_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
"Acetate_Propionate_Mat_Sample_14_C_1"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_14_C_1"	"Acetate_Propionate_Mat Sample_14_C_1.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_14_C_1.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"1"	""	""
"Acetate_Propionate_Mat_Sample_14_C_2"	"Extraction"	""	"none"	""	"Chromatography"	"Agilent 7890A GC"	""	""	"HP-FFAP GC (0.25 µm, 0.25 mm x 30 m; Agilent Technologies)"	"high polarity"	"Carbon-13 labeled acetate"	"carbon-13 atom"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_36928"	"Mass spectrometry"	"positive"	"20-300"	"Agilent 5975C MSD"	""	""	"electron ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000389"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"Acetate_Propionate_Mat_Sample_14_C_2"	"Acetate_Propionate_Mat Sample_14_C_2.D.zip"	"Data transformation"	""	"Acetate_Propionate_Mat Sample_14_C_2.CDF"	"Metabolite identification"	""	"m_aAcePro_mtbls187_v2_maf.tsv"	"2"	""	""
