"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization 1]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Derivatization 2]"	"Term Source REF"	"Term Accession Number"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"7295if_60"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_60"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_60"	"7295if_60"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_22"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_22"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_22"	"7299if_22"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_38"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_38"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_38"	"7299if_38"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_24"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_24"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_24"	"7295if_24"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_40"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_40"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_40"	"7295if_40"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_56"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_56"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_56"	"7295if_56"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_8"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_8"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_8"	"7295if_8"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_18"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_18"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_18"	"7299if_18"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_34"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_34"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_34"	"7299if_34"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_22"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_22"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_22"	"7295if_22"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_38"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_38"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_38"	"7295if_38"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7295if_54"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7295if_54"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7295if_54"	"7295if_54"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_16"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_16"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_16"	"7299if_16"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_32"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_32"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_32"	"7299if_32"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
"7299if_48"	"Extraction"	""	"methoxyamination"	""	""	"trimethylsilylation"	""	""	"7299if_48"	"Chromatography"	"Agilent 6890N GC"	""	""	"VF-5ms GC (0.25 µm, 0.25 mm x 30 m; Varian) and 10 m EZGuard (Varian)"	"low polarity"	"N/A"	"no label"	""	""	"Mass spectrometry"	"positive"	"70–600"	"LECO Pegasus III"	""	""	"electron ionization"	"MS"	""	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"7299if_48"	"7299if_48"	"Data transformation"	""	""	"Metabolite identification"	""	"m_Metabolomic responses to long-term salt stress in related Lotus species (A)_v2_maf.tsv"
