"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"FD094"	"Extraction"	""	""	"ANG_KLG_FD094"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD094"	"FD094.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD095"	"Extraction"	""	""	"ANG_KLG_FD095"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD095"	"FD095.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD097"	"Extraction"	""	""	"ANG_KLG_FD097"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD097"	"FD097.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD098"	"Extraction"	""	""	"ANG_KLG_FD098"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD098"	"FD098.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD099"	"Extraction"	""	""	"ANG_KLG_FD099"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD099"	"FD099.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD100"	"Extraction"	""	""	"ANG_KLG_FD100"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD100"	"FD100.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD101"	"Extraction"	""	""	"ANG_KLG_FD101"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD101"	"FD101.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD102"	"Extraction"	""	""	"ANG_KLG_FD102"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD102"	"FD102.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD103"	"Extraction"	""	""	"ANG_KLG_FD103"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD103"	"FD103.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD105"	"Extraction"	""	""	"BILO_KT_FD105"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD105"	"FD105.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD106"	"Extraction"	""	""	"BILO_KT_FD106"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD106"	"FD106.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD107"	"Extraction"	""	""	"BILO_KT_FD107"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD107"	"FD107.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD108"	"Extraction"	""	""	"BILO_KT_FD108"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD108"	"FD108.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD109"	"Extraction"	""	""	"BILO_KT_FD109"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD109"	"FD109.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD110"	"Extraction"	""	""	"BILO_KT_FD110"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD110"	"FD110.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD111"	"Extraction"	""	""	"BILO2_KT_FD111"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD111"	"FD111.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD112"	"Extraction"	""	""	"BILO2_KT_FD112"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD112"	"FD112.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD113"	"Extraction"	""	""	"BILO2_KT_FD113"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD113"	"FD113.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD114"	"Extraction"	""	""	"BILO2_KT_FD114"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD114"	"FD114.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD115"	"Extraction"	""	""	"BILO2_KT_FD115"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD115"	"FD115.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD116"	"Extraction"	""	""	"BILO2_KT_FD116"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD116"	"FD116.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD117"	"Extraction"	""	""	"INT_KT_FD117"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD117"	"FD117.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD118"	"Extraction"	""	""	"INT_KT_FD118"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD118"	"FD118.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD119"	"Extraction"	""	""	"INT_KT_FD119"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD119"	"FD119.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD120"	"Extraction"	""	""	"INT_KT_FD120"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD120"	"FD120.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD121"	"Extraction"	""	""	"INT_KT_FD121"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD121"	"FD121.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD122"	"Extraction"	""	""	"ANG_KT_FD122"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD122"	"FD122.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD123"	"Extraction"	""	""	"ANG_KT_FD123"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD123"	"FD123.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD124"	"Extraction"	""	""	"ANG_KT_FD124"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD124"	"FD124.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD125"	"Extraction"	""	""	"ANG_KT_FD125"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD125"	"FD125.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"FD126"	"Extraction"	""	""	"ANG_KT_FD126"	"Chromatography"	"Waters ACQUITY UPLC system and PDA detector"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	"ACQUITY UPLC BEH C18 VanGuard Pre-column (1.7 µm, 2.1 mm x 5 mm; Waters)"	""	""	""	""	""	""	"Mass spectrometry"	"negative"	"100-1000"	"Waters LCT Premier"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"time-of-flight"	"MS"	"http://purl.obolibrary.org/obo/MS_1000084"	"FD126"	"FD126.CDF"	"Data transformation"	""	""	"Metabolite identification"	""	"m_ficus_metabolomics_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
