"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Autosampler model]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Parameter Value[Guard column]"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"66"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"66"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"66"	"66pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"67"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"67"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"67"	"67pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"68"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"68"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"68"	"68pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"69"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"69"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"69"	"69pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"70"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"70"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"70"	"70pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"71"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"71"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"71"	"71pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"72"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"72"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"72"	"72pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"73"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"73"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"73"	"73pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"74"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"74"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"74"	"74pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"75"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"75"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"75"	"75pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"76"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"76"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"76"	"76pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"77"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"77"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"77"	"77pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"78"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"78"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"78"	"78pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"79"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"79"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"79"	"79pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"80"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"80"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"80"	"80pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"81"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"81"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"81"	"81pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"82"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"82"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"82"	"82pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"83"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"83"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"83"	"83pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"84"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"84"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"84"	"84pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"85"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"85"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"85"	"85pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"86"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"86"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"86"	"86pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"87"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"87"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"87"	"87pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"88"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"88"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"88"	"88pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"89"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"89"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"89"	"89pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"90"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"90"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"90"	"90pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"91"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"91"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"91"	"91pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"92"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"92"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"92"	"92pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"93"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"93"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"93"	"93pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"94"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"94"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"94"	"94pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"95"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"95"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"95"	"95pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"96"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"96"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"96"	"96pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"97"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"97"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"97"	"97pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
"98"	"Extraction"	"1.5 ml ethanol/water, 70/30 (v/v)"	"none"	"98"	"Chromatography"	"Thermo Scientific Accela 1250 Pump"	""	""	"Thermo Scientific Accela Open Autosampler"	""	""	"Hypersil GOLD C18 (1.9 µm, 2.1 mm x 50 mm; Thermo Scientific)"	"reverse phase"	"SecurityGuard C18 (2 mm x 4 mm; Phenomenex)"	""	""	"N/A"	"N/A"	""	""	"Mass spectrometry"	"positive"	"150-2000"	"Thermo Scientific Q Exactive Plus"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"orbitrap"	"MS"	"http://purl.obolibrary.org/obo/MS_1000484"	"98"	"98pos.mzXML"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls445_POS_mass_spectrometry_v2_maf.tsv"
